0    [main] INFO  org.eclipse.jetty.server.Server  – jetty-8.1.10.v20130312
26   [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  – Deployment monitor /home/shubhanshu/solr/solr-4.10.3/node1/contexts at interval 0
46   [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  – Deployable added: /home/shubhanshu/solr/solr-4.10.3/node1/contexts/solr-jetty-context.xml
1963 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor  – NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
170330 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – created /admin/: solr.admin.AdminHandlers
170331 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – created /admin/ping: solr.PingRequestHandler
170331 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – created /debug/dump: solr.DumpRequestHandler
170332 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – created /replication: solr.ReplicationHandler
170332 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.SearchHandler
170332 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – created /spell: solr.SearchHandler
170332 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.SearchHandler
170333 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – created /tvrh: solr.SearchHandler
170333 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.SearchHandler
170333 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – created /terms: solr.SearchHandler
170333 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – adding lazy requestHandler: solr.SearchHandler
170333 [qtp1867134498-23] INFO  org.apache.solr.core.RequestHandlers  – created /elevate: solr.SearchHandler
170334 [qtp1867134498-23] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
170335 [qtp1867134498-23] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
170335 [qtp1867134498-23] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
170336 [qtp1867134498-23] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
170337 [qtp1867134498-23] INFO  org.apache.solr.handler.loader.XMLLoader  – xsltCacheLifetimeSeconds=60
170359 [qtp1867134498-23] INFO  org.apache.solr.core.SolrCore  – Hard AutoCommit: if uncommited for 15000ms; 
170359 [qtp1867134498-23] INFO  org.apache.solr.core.SolrCore  – Soft AutoCommit: disabled
170360 [qtp1867134498-23] INFO  org.apache.solr.search.SolrIndexSearcher  – Opening Searcher@42ed0e35[collection1] main
170361 [qtp1867134498-23] INFO  org.apache.solr.common.cloud.ZkStateReader  – Load collection config from:/collections/collection1
170364 [qtp1867134498-23] INFO  org.apache.solr.common.cloud.ZkStateReader  – path=/collections/collection1 configName=myconf specified config exists in ZooKeeper
170364 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Setting up ZooKeeper-based storage for the RestManager with znodeBase: /configs/myconf
170365 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Configured ZooKeeperStorageIO with znodeBase: /configs/myconf
170366 [qtp1867134498-23] INFO  org.apache.solr.rest.RestManager  – Initializing RestManager with initArgs: {}
170366 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Reading _rest_managed.json using ZooKeeperStorageIO:path=/configs/myconf
170367 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Read 34 bytes from znode /configs/myconf/_rest_managed.json
170367 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Loaded LinkedHashMap at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/myconf
170368 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResource  – Loaded initArgs {} for /rest/managed
170368 [qtp1867134498-23] INFO  org.apache.solr.rest.RestManager  – Initializing 2 registered ManagedResources
170368 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Reading _schema_analysis_stopwords_english.json using ZooKeeperStorageIO:path=/configs/myconf
170369 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Read 488 bytes from znode /configs/myconf/_schema_analysis_stopwords_english.json
170370 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Loaded LinkedHashMap at path _schema_analysis_stopwords_english.json using ZooKeeperStorageIO:path=/configs/myconf
170370 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResource  – Loaded initArgs {ignoreCase=true} for /schema/analysis/stopwords/english
170370 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResource  – Loaded 35 words for /schema/analysis/stopwords/english
170371 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResource  – Notified 1 observers of /schema/analysis/stopwords/english
170371 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Reading _schema_analysis_synonyms_english.json using ZooKeeperStorageIO:path=/configs/myconf
170372 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Read 183 bytes from znode /configs/myconf/_schema_analysis_synonyms_english.json
170372 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResourceStorage  – Loaded LinkedHashMap at path _schema_analysis_synonyms_english.json using ZooKeeperStorageIO:path=/configs/myconf
170373 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResource  – Loaded initArgs {ignoreCase=true,format=solr} for /schema/analysis/synonyms/english
170373 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResource  – Loaded 3 synonym mappings for /schema/analysis/synonyms/english
170374 [qtp1867134498-23] INFO  org.apache.solr.rest.ManagedResource  – Notified 1 observers of /schema/analysis/synonyms/english
170374 [qtp1867134498-23] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Initializing spell checkers
170374 [qtp1867134498-23] INFO  org.apache.solr.spelling.DirectSolrSpellChecker  – init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
170375 [qtp1867134498-23] INFO  org.apache.solr.handler.component.SpellCheckComponent  – No queryConverter defined, using default converter
170375 [qtp1867134498-23] INFO  org.apache.solr.common.cloud.ZkStateReader  – Load collection config from:/collections/collection1
170376 [qtp1867134498-23] INFO  org.apache.solr.common.cloud.ZkStateReader  – path=/collections/collection1 configName=myconf specified config exists in ZooKeeper
170382 [qtp1867134498-23] INFO  org.apache.solr.handler.ReplicationHandler  – Commits will be reserved for  10000
170382 [searcherExecutor-18-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener sending requests to Searcher@42ed0e35[collection1] main{StandardDirectoryReader(segments_d:39:nrt)}
170384 [searcherExecutor-18-thread-1] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false} hits=0 status=0 QTime=2 
170384 [searcherExecutor-18-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener done.
170384 [searcherExecutor-18-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: default
170384 [searcherExecutor-18-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: wordbreak
170386 [searcherExecutor-18-thread-1] INFO  org.apache.solr.core.SolrCore  – [collection1] Registered new searcher Searcher@42ed0e35[collection1] main{StandardDirectoryReader(segments_d:39:nrt)}
170393 [qtp1867134498-23] INFO  org.apache.solr.update.DefaultSolrCoreState  – Creating new IndexWriter...
170394 [qtp1867134498-23] INFO  org.apache.solr.update.DefaultSolrCoreState  – Waiting until IndexWriter is unused... core=collection1
170395 [qtp1867134498-23] INFO  org.apache.solr.update.DefaultSolrCoreState  – Closing old IndexWriter... core=collection1
170411 [qtp1867134498-23] INFO  org.apache.solr.core.SolrCore  – SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(MMapDirectory@/home/shubhanshu/solr/solr-4.10.3/node1/solr/collection1/data/index lockFactory=NativeFSLockFactory@/home/shubhanshu/solr/solr-4.10.3/node1/solr/collection1/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_d,generation=13}
170411 [qtp1867134498-23] INFO  org.apache.solr.core.SolrCore  – newest commit generation = 13
170412 [qtp1867134498-23] INFO  org.apache.solr.update.DefaultSolrCoreState  – New IndexWriter is ready to be used.
170412 [qtp1867134498-23] INFO  org.apache.solr.search.SolrIndexSearcher  – Opening Searcher@10cd263e[collection1] main
170413 [qtp1867134498-23] INFO  org.apache.solr.core.CoreContainer  – replacing core: collection1
170414 [qtp1867134498-23] INFO  org.apache.solr.core.SolrCore  – [collection1]  CLOSING SolrCore org.apache.solr.core.SolrCore@1579287
170414 [searcherExecutor-18-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener sending requests to Searcher@10cd263e[collection1] main{StandardDirectoryReader(segments_d:39:nrt)}
170414 [qtp1867134498-23] INFO  org.apache.solr.update.UpdateHandler  – closing DirectUpdateHandler2{commits=1,autocommit maxTime=15000ms,autocommits=0,soft autocommits=0,optimizes=0,rollbacks=0,expungeDeletes=0,docsPending=0,adds=0,deletesById=0,deletesByQuery=0,errors=0,cumulative_adds=0,cumulative_deletesById=0,cumulative_deletesByQuery=1,cumulative_errors=0,transaction_logs_total_size=3661782,transaction_logs_total_number=8}
170414 [searcherExecutor-18-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener done.
170415 [qtp1867134498-23] INFO  org.apache.solr.core.SolrCore  – [collection1] Closing main searcher on request.
170419 [searcherExecutor-18-thread-1] INFO  org.apache.solr.core.SolrCore  – [collection1] Registered new searcher Searcher@10cd263e[collection1] main{StandardDirectoryReader(segments_d:39:nrt)}
170460 [qtp1867134498-23] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={action=RELOAD&core=collection1} status=0 QTime=1471 
187252 [qtp1867134498-23] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/select params={q=georgi&qf=first_name+last_name&wt=json&defType=edismax} hits=0 status=0 QTime=111 
